cricsheet_id,cricinfo_id,name,full_name,country,dob,batting_style,bowling_style,playing_role
7eba546e,1437361,Sarka Kolcunova,Sarka Kolcunova,Czech Republic,14369.0,Right-hand bat,Right-arm medium,
4e017436,924179,,Sarmin Sultana,Bangladesh,8735.0,Right hand Bat,,Top order Batter
2931a038,26851,,Sarodindu Nath Banerjee,India,-21275.0,Right hand Bat,Right arm Fast medium,
d949bc42,1318479,,Sarrinah Sami Ahmed,Qatar,12867.0,Right hand Bat,Right arm Medium fast,
d7cdefa9,956405,,Sarthak Ranjan,India,9764.0,Right hand Bat,Legbreak,Opening Batter
fd7fd0a0,1252344,,Saruk Sahadul Hossain,India,11241.0,Left hand Bat,Left arm Medium fast,
10d64f7c,477049,,Sarul Kanwar,India,6520.0,Right hand Bat,Right arm Offbreak,Batter
9e4f6851,1050035,,Sasha Azmi,Malaysia,11549.0,Right hand Bat,Right arm Offbreak,Bowler
a0bc8dc1,586869,,Sasha K Moloney,Australia,8200.0,Right hand Bat,Right arm Offbreak,Batter
8cd72e0b,1142972,,Saskia Horley,Scotland,11010.0,Right hand Bat,Slow Left arm Orthodox,Allrounder
68b54b99,231312,,Saskia Mary Bullen,New Zealand,4948.0,Right hand Bat,Slow Left arm Orthodox,
64875d5c,1438812,Sasmi Jayakodi,Sasmi Jayakodi,Cyprus,4948.0,Right-hand bat,,
35ae9e8a,1167821,,Satarut Rungrueang,Thailand,12201.0,Right hand Bat,,
7a3244b5,31727,,Satayabrata Mukherjee,India,-7010.0,Right hand Bat,,
e733ce4d,950049,,Satender Bijender Thakran,India,8688.0,Right hand Bat,Right arm Medium,
1e569fb0,1217274,,Sathaiya Veerapathiran,Bahrain,7789.0,Right hand Bat,Right arm Medium,Allrounder
b4794f2a,1198968,,Sathish Balasubramaniam,Singapore,1278.0,,,
8ae49076,1325911,,Sathya Narayanan,Switzerland,3830.0,Right hand Bat,,
4a3cdeec,961109,Sathyamoorthy Keerthana,Sathyamoorthy Balakrishnan Keerthana,India,11238.0,Right-hand bat,Legbreak,
fcc9954f,1176126,,Satish Jangir,India,10319.0,Right hand Bat,Right arm Offbreak,
03fb73e8,352065,,Satoshi Nakano,Japan,6196.0,Right hand Bat,Right arm Medium,
ed97af2b,523342,,Satsimranjit Singh Dhindsa,Canada,7705.0,Right hand Bat,Right arm Fast medium,Bowler
b78b3ffd,1198944,,Satvik Nadigotla,Romania,6951.0,Right hand Bat,Right arm Offbreak,
8f8d30be,1204129,,Satyadeep Ashwathnarayana,Hungary,5882.0,Right hand Bat,Right arm Medium,Wicketkeeper Batter
09a71776,591653,,Satyajeet Sunil Bachhav,India,8367.0,Left hand Bat,Slow Left arm Orthodox,
1b80ebeb,35294,,Satyajit Ajit Satbhai,India,3827.0,Right hand Bat,,
4c6c4af4,543485,,Satyajit Sarkar,Nepal,-417.0,,,
da39f141,1263719,,Satyajit Sengupta,Czech Republic,7030.0,Right hand Bat,Right arm Medium,Middle order Batter
36ca63bf,1339028,,Satyam Baliyan,India,12079.0,Right hand Bat,Right arm Medium fast,
83b5f6f6,520157,,Satyam Subhash,Austria,5753.0,Left hand Bat,Right arm Medium,
ae5a7eb5,1216277,,Saud Islam,Uganda,8659.0,Right hand Bat,Right arm Offbreak,
5902f2eb,1036603,,Saud Munir,Denmark,10571.0,,,
d07c1b2f,652687,,Saud Shakeel,Pakistan,9378.0,Left hand Bat,Left arm Slow,Middle order Batter
c1685e0e,913881,Saud,Saud Syed Iqbal Ahmad,Saudi Arabia,11214.0,Right-hand bat,Legbreak,
b84e3254,523445,,Sauid Ahmid Drepaul,Suriname,5582.0,Left hand Bat,Slow Left arm Orthodox,
36099d55,1408718,Saum Borakambi,Saum Borakambi,Tanzania,12861.0,Right-hand bat,Right-arm medium,
bb641155,1182745,,Saum Mtae,Tanzania,12002.0,Left hand Bat,Right arm Offbreak,
bf19d427,1193339,,Saumani Fatu Tiai,Samoa,9595.0,Right hand Bat,Legbreak,
5f36cd39,637172,Saumu Hussein,Saumu Deo Hussein,Tanzania,13892.0,Right-hand bat,,
839b6d2e,1061507,,Saurabh Anand Singh Rawat,India,10216.0,Right hand Bat,,
afe4ec5a,1202651,,Saurabh Dhote,India,3803.0,,,
2a6afc6f,627214,,Saurabh Kumar,India,8521.0,Left hand Bat,Slow Left arm Orthodox,Allrounder
2ae2e875,423100,,Saurabh Naik,Canada,-4225.0,,,
c8a3f688,398513,,Saurabh Naresh Netravalkar,United States of America,7958.0,Right hand Bat,Left arm Fast medium,Bowler
dd8439ed,554692,,Saurabh Pradeep Wakaskar,India,7920.0,Left hand Bat,Legbreak Googly,
38f548aa,722623,,Saurabh Shankar Das,India,8705.0,Right hand Bat,Right arm Offbreak,
709b0bac,35390,,Saurabh Sunil Tiwary,India,7303.0,Left hand Bat,,Top order Batter
66317b81,340017,,Saurabh Sureshnath Dubey,India,6909.0,Right hand Bat,Right arm Offbreak,
031b389c,27569,,Saurabh Sushant Bandekar,India,6528.0,Right hand Bat,Right arm Medium fast,Allrounder
9e7225b0,1287369,,Saurav Dilipsingh Chauhan,India,11104.0,Left hand Bat,Right arm Offbreak,
0544b8a9,1459200,Saw Aung,Saw Myo Htoo Htut Aung,TBA,13657.0,Right-hand bat,Right-arm offbreak,
c30d7608,1306425,,Saya Channa,Oman,11952.0,Right hand Bat,Right arm Medium fast,
3708b522,1255540,Sayali Satghare,Sayali Ganesh Satghare,India,,Right-hand bat,Right-arm fast-medium,
d4b8ea98,736413,,Sayan Sankar Ghosh,India,8294.0,Right hand Bat,Right arm Medium,Bowler
c14721ab,433356,,Sayan Sekhar Mondal,India,7253.0,Left hand Bat,Right arm Medium,
0ec1f412,524050,,Sayed Ahmad Shirzad,Afghanistan,9039.0,Right hand Bat,Left arm Medium,Bowler
85aae393,277237,,Sayed Iqbal Abdulla,India,7275.0,Left hand Bat,Slow Left arm Orthodox,Allrounder
b9cfb0b1,1217359,,Sayed Monib Sayed Ahmad,Kuwait,8194.0,Right hand Bat,Right arm Medium,Bowler
b4444ad5,1332007,,Sayeda Israt Jahani,Malta,7350.0,Left hand Bat,Right arm Medium fast,
5a85d45f,236238,,Saying Saju Datta,Bangladesh,5479.0,Left hand Bat,Slow Left arm Orthodox,
e5464794,1314053,,Sazib Bhuiyan,Czech Republic,8660.0,Right hand Bat,Right arm Medium fast,
4dd6a707,1230630,,Sazzad Hosen,Belgium,7475.0,Right hand Bat,Right arm Medium fast,
0075a47b,1100811,,Scarlett TA Hughes,England,11854.0,Left hand Bat,,
9ea9c566,13992,,Schofield Haigh,England,-36082.0,Right hand Bat,Right arm Fast medium,
b02bdcfc,303933,,Scott A Chipolina,Gibraltar,8141.0,,,
3d63f547,18051,,Scott Alexander Newman,England,3593.0,Left hand Bat,Right arm Medium,Opening Batter
37fec7f9,4470,,Scott Andrew Brant,Australia,4773.0,Right hand Bat,Left arm Fast medium,
b59db04f,1127317,,Scott Andrew Edwards,Netherlands,9731.0,Right hand Bat,,Wicketkeeper Batter
084b564f,6665,,Scott Andrew Muller,Australia,556.0,Right hand Bat,Right arm Fast medium,
2ffee6e0,19529,,Scott Andrew Richardson,Ireland,2804.0,Right hand Bat,Right arm Medium,
40ee633c,1281566,,Scott Austin,Cyprus,10279.0,Right hand Bat,Right arm Medium fast,
35e9f27b,37109,,Scott Bernard Golder,New Zealand,2451.0,Right hand Bat,,
57efa3be,38407,,Scott Bernard Styris,New Zealand,2016.0,Right hand Bat,Right arm Medium,Allrounder
71847f28,1230622,,Scott Browne,Luxembourg,6652.0,Right hand Bat,,Opening Batter
82adf7b6,468749,Scott Campbell,Scott Campbell,Ireland,8719.0,Left-hand bat,Slow left-arm orthodox,
fef92afc,539548,,Scott Christopher Kuggeleijn,New Zealand,8037.0,Right hand Bat,Right arm Fast medium,Bowling Allrounder
4040951f,1163175,,Scott Crowie,St Helena,8315.0,,,
51e1ed69,310519,,Scott George Borthwick,England,7413.0,Left hand Bat,Legbreak,Batting Allrounder
1a8ad45c,873205,,Scott James Cameron,Scotland,9763.0,Right hand Bat,,
36769c31,4886,,Scott James Coyte,Australia,5544.0,Left hand Bat,Right arm Fast medium,Bowler
5d4338a2,1268048,,Scott John MacBeth,Ireland,12692.0,Right hand Bat,Right arm Offbreak,
b2586dbb,1460241,Scott Janett,Scott Joshua Griffiths Janett,New Zealand,12506.0,Right-hand bat,Legbreak googly,
f64eed39,298693,,Scott Liam Elstone,England,7465.0,Right hand Bat,Right arm Offbreak,
d167edd3,446548,,Scott Michael Boland,Australia,7040.0,Right hand Bat,Right arm Fast medium,Bowler
d9593b9a,324940,,Scott Oliver Henry,Australia,6984.0,Left hand Bat,Slow Left arm Orthodox,
d3713ba5,1409340,Scott Oliver,Scott R Oliver,New Zealand,,,,
5f3cf675,231174,,Scott Rasmussen,New Zealand,3243.0,Right hand Bat,Right arm Medium fast,
ccbd3ba9,1206389,Scott Johnston,Scott Sangster Johnston,New Zealand,9898.0,Right-hand bat,Right-arm fast-medium,
c8ea9add,1438022,Scott Simpson,Scott Simpson,Jersey,7738.0,Right-hand bat,Left-arm medium,
de6c2c6e,1029993,,Scott Steel,England,10701.0,Right hand Bat,Right arm Offbreak,Top order Batter
e6dd77bb,459752,,Scott Stephen McKechnie,Hong Kong,7887.0,Right hand Bat,,Wicketkeeper Batter
c5f40e35,1104697,,Scott William Currie,England,11444.0,Right hand Bat,Right arm Medium fast,Bowling Allrounder
5ffe6225,1262379,,Seamus Lynch,Ireland,,,,
5d457861,595283,,Sean Andre Whitehead,South Africa,9927.0,Right hand Bat,Slow Left arm Orthodox,
6b83c549,209348,,Sean Andrew Heather,England,4418.0,Right hand Bat,Right arm Medium fast,
1a2676c5,398666,,Sean Anthony Abbott,Australia,8094.0,Right hand Bat,Right arm Fast medium,Allrounder
f45cd5c8,559060,,Sean Benjamin Davey,New Zealand,8498.0,Right hand Bat,Right arm Medium,
4801133d,1204006,,Sean Byrne,Malta,9395.0,Right hand Bat,Legbreak,
4c84d883,1357493,,Sean Chan Boromey,Cambodia,11997.0,Left hand Bat,,
afe57f7a,55870,,Sean Colin Williams,Zimbabwe,6112.0,Left hand Bat,Slow Left arm Orthodox,Middle order Batter
7f7f658b,1182418,,Sean Frank Hunt,England,11663.0,Right hand Bat,Left arm Medium fast,Bowler
d64876d0,1392912,,Sean Gerard McNicholl,Ireland,10377.0,Right hand Bat,Right arm Medium,
e6127436,519038,,Sean James Cotter,Samoa,6754.0,Right hand Bat,Right arm Medium,
556302a7,55414,,Sean Michael Ervine,Zimbabwe,4722.0,Left hand Bat,"Right arm Medium, Right arm Offbreak",Allrounder
7f87204d,467420,,Sean Paul Terry,Ireland,7882.0,Right hand Bat,Right arm Offbreak,
2344bdd1,688141,,Sean Robert Dickson,South Africa,7914.0,Right hand Bat,Right arm Medium,Batter
5f402ea7,4546,,Sean Ross Cary,Australia,433.0,Right hand Bat,Right arm Fast medium,
fd9f43bb,707109,,Sean Solia,New Zealand,8384.0,Left hand Bat,Right arm Medium,Allrounder
2c724f2c,36996,,Sean William Eathorne,New Zealand,5968.0,Right hand Bat,Right arm Offbreak,
f1028ff1,557302,,Sean William Willis,Australia,9136.0,Right hand Bat,Right arm Medium,
a5c946d1,1397084,Seb Stuart-Reckling,Seb H Stuart-Reckling,England,,,,
9a0e4ca5,500267,,Sebastian Edward Gotch,Australia,8593.0,Right hand Bat,Right arm Medium,Wicketkeeper Batter
ca72ea31,1358606,Hughes-Pinan,Sebastian James Hughes-Pinan,Spain,13279.0,Left-hand bat,Slow left-arm orthodox,
12a7e02a,1373342,,Sebastian Maynard,Spain,,,,
1d1a15fa,484106,,Sebastian Suarez,Gibraltar,6174.0,Right hand Bat,Right arm Fast medium,
e49574d6,1159812,,Sedezhalie Rupero,India,10180.0,Right hand Bat,Right arm Offbreak,
3c28853f,1161050,,Sediqullah Atal,Afghanistan,11546.0,Left hand Bat,,Opening Batter
0fd94db3,50720,,Seekkuge Hiranjith Sarathkumara,Sri Lanka,-4487.0,Right hand Bat,Legbreak,
f78e7113,268740,,Seekkuge Prasanna,Sri Lanka,5656.0,Right hand Bat,Legbreak,Allrounder
b8b6ae08,54063,,Seema Laxman Pujare,India,2442.0,Right hand Bat,Right arm Offbreak,
9663115e,1403965,Seetharam Guruvayoorappan,Seetharam Guruvayoorappan,Mexico,4583.0,Left-hand bat,Right-arm medium-fast,
61a3ec23,1466335,Seetharaman Pakirisamy,Seetharaman Pakirisamy,Singapore,6812.0,,,
2df62c48,1155750,Sefu Athumani,Sefu Athumani Omari,Tanzania,11416.0,Right-hand bat,Right-arm offbreak,
bbd365ad,1155528,,Segun Ogundipe,Nigeria,11203.0,Left hand Bat,Slow Left arm Orthodox,
0f8e08ad,380577,,Segun Olalekan Olayinka,Nigeria,6798.0,Right hand Bat,,
b4a310c6,470750,,Seif Khalifa,Tanzania,6627.0,Left hand Bat,Left arm Medium,
704b4c30,491042,Seika Sumi,Seika Sumi,Japan,,Right-hand bat,Right-arm medium,
798bf201,944359,,Seilose Otaune Ambo,Papua New Guinea,3755.0,Right hand Bat,Right arm Medium,
aef46dfc,538286,,Sekhar Jyoti Barman,India,6918.0,Left hand Bat,Slow Left arm Orthodox,
fe3e9880,1345184,,Sekou Goutoubou Diaby,Mali,7370.0,Right hand Bat,Right arm Medium fast,
ce7936a5,296180,,Sekove Ravoka,Fiji,6021.0,Right hand Bat,,
eb2847a0,54559,,Selena Eloise Charteris,New Zealand,4173.0,Right hand Bat,Right arm Offbreak,
24804e7f,661449,,Selene O'Neil,West Indies,8189.0,Left hand Bat,Right arm Medium,
d18d3a0f,1442948,Selim Salau,Selim Salau,Nigeria,13081.0,Right-hand bat,,
6a1f6e13,1190582,,Selina Meyenborg,Germany,10974.0,Right hand Bat,Right arm Medium,
24ed1f75,1093523,,Selina Solman,Vanuatu,9344.0,Right hand Bat,Right arm Medium,
44c69e2b,746453,,Selladore Vijaya Kumar,Singapore,3727.0,Right hand Bat,Right arm Offbreak,Allrounder
9ca20359,946351,,Sello Valentine Kitime,South Africa,12161.0,Right hand Bat,Right arm Medium,Middle order Batter
177eb92d,313763,,Selvam Suresh Kumar,India,5557.0,Right hand Bat,Right arm Offbreak,
fea44a7f,1438298,Sema Kucuksucu,Sema Kucuksucu,Croatia,6428.0,Right-hand bat,Right-arm medium,
b85ac5bb,1182791,,Semaema Lomani,Fiji,6154.0,Right hand Bat,Right arm Medium,
0730a707,1115025,,Semo Igo Kamea,Papua New Guinea,11555.0,Left hand Bat,Left arm Fast,Bowler
847bfd3a,1151387,,Senan Robert Jones,Ireland,11246.0,Right hand Bat,"Left arm Medium fast, Right arm Medium",
4c4fa80b,273439,,Senanayake Mudiyanselage Sachithra Madhushanka Senanayake,Sri Lanka,5518.0,Right hand Bat,Right arm Offbreak,Bowler
721a8d8e,649479,,Sendhil Tambidoure,France,,,,
ffca4a9d,1314060,,Senthil Vel Anandha Karthikeyan,Romania,6381.0,Right hand Bat,Right arm Medium fast,
7dfb8890,535393,,Senuran Muthusamy,South Africa,8818.0,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder
a12e1d51,49758,,Separamadu Lasith Malinga,Sri Lanka,4987.0,Right hand Bat,Right arm Fast,Bowler
be66102c,1403205,Sepichem Jingru,Sepichem Chemdongse Jingru,India,10527.0,Left-hand bat,Left-arm medium-fast,
2558d115,15892,,Septimus Paul Kinneir,England,-36027.0,Left hand Bat,Right arm Medium,
b1414505,1394374,Serafina Sigaiwasa,Serafina Sigaiwasa,Fiji,12462.0,Right-hand bat,Right-arm offbreak,
6d9238ac,1437351,Serdar Burak Emir,Serdar Burak Emir,Turkey,14111.0,Right-hand bat,Right-arm medium,
3247d54e,1277198,,Seren Anna Smale,England,12765.0,Right hand Bat,,Wicketkeeper Batter
86d38202,352894,,Seren Robert Waters,Kenya,7405.0,Right hand Bat,Legbreak,Opening Batter
1f87b800,1121140,,Seri Chang,South Korea,10337.0,Left hand Bat,Right arm Medium,
a02b9f81,302675,,Seru Marutu Tupou,Fiji,7473.0,Left hand Bat,Right arm Medium,
9a95bebb,420427,,Sese Bau,Papua New Guinea,8209.0,Left hand Bat,Right arm Offbreak,Middle order Batter
ff20c3ed,1331329,Seshnie Naidu,Seshnie Naidu,South Africa,13153.0,Right-hand bat,Legbreak,
be3ffb65,973815,,Sesona Tsepo Ndwandwa,South Africa,9236.0,Right hand Bat,Slow Left arm Orthodox,Bowler
7f51c6fb,1402469,Seth Fledermaus,Seth Fledermaus,South Africa,10704.0,Right-hand bat,Right-arm offbreak,
69c994e4,395057,,Seth Hayden Arnold Rance,New Zealand,6443.0,Right hand Bat,Right arm Medium,Bowler
38476559,779249,,Seungmin Song,South Korea,8811.0,Right hand Bat,Right arm Medium,
6bef1892,52932,,Sewdatt Shivnarine,West Indies,-6442.0,Right hand Bat,Slow Left arm Orthodox,
01815edc,1272395,,Sewmini Kanankege,Italy,13250.0,Right hand Bat,Right arm Medium fast,
122108d8,51492,,Sewnarine Chattergoon,West Indies,4110.0,Left hand Bat,Legbreak,
92529241,52636,,Seymour MacDonald Nurse,West Indies,-13201.0,Right hand Bat,Right arm Offbreak,Middle order Batter
9b411f8f,246119,,Shaaiq Hussain Choudhry,England,5785.0,Right hand Bat,Slow Left arm Orthodox,
30f4ac6f,1323726,,Shaaron Anthony Lewis,West Indies,10297.0,Left hand Bat,Left arm Medium fast,
3d189742,42632,,Shabbir Ahmed Khan,Pakistan,2302.0,Right hand Bat,Right arm Fast medium,Bowler
1e84e9a2,43031,,Shabbir Ali,United Arab Emirates,,,,
e74626b0,1101867,,Shabbir Haras,France,,,,
c35739a1,1199630,,Shabika Gajnabi,West Indies,11152.0,Right hand Bat,Right arm Medium,Bowler
5e71fa21,307653,,Shabir Ahmad Noori,Afghanistan,8087.0,Right hand Bat,Right arm Offbreak,Top order Batter
2803bd53,1346683,Shabnam Shakil,Shabnam Md Shakil,India,13681.0,Right-hand bat,Right-arm medium,
108c4c09,276997,,Shabnim Ismail,South Africa,6852.0,Left hand Bat,Right arm Fast medium,Bowler
d9792701,314651,,Shacaya Elrick Thomas,West Indies,6842.0,Right hand Bat,,Middle order Batter
e1cd8c86,1022089,,Shachi Pai,England,10509.0,Right hand Bat,Right arm Medium,
c8179c68,29655,,Shadab Bashir Jakati,India,3983.0,Left hand Bat,Slow Left arm Orthodox,Bowler
9de62878,922943,,Shadab Khan,Pakistan,10503.0,Right hand Bat,Legbreak,Allrounder
97b0e4ff,334621,,Shadley Claude van Schalkwyk,South Africa,6791.0,Left hand Bat,Right arm Medium,
246d11a2,629057,,Shadman Islam Anik,Bangladesh,9268.0,Left hand Bat,Slow Left arm Orthodox,Opening Batter
b17d629e,1101796,,Shadnan Khan,Austria,7670.0,Right hand Bat,Right arm Fast,
b7b09ba5,1342699,,Shadrack Descarte,West Indies,,Left hand Bat,,Allrounder
d8f59089,1182523,,Shafali Verma,India,12445.0,Right hand Bat,Right arm Offbreak,Opening Batter
6d36cb93,1358604,,Shafat Ali Syed,Spain,9572.0,Left hand Bat,Left arm Medium,
25ef10a2,522824,,Shafee Saeed,Maldives,9569.0,Right hand Bat,Right arm Offbreak,Bowler
bd616323,1301708,Shafeen Shareef,Shafeen Shareef,Bangladesh,5053.0,,,
29c87347,1208771,,Shaffaa Ali Saleem,Maldives,12761.0,Right hand Bat,Right arm Medium,
fb81a798,1174313,,Shafia Hassan,Singapore,9204.0,Right hand Bat,Legbreak,
0c40b02d,1050043,,Shafina Mahesh,Singapore,10778.0,Right hand Bat,Right arm Medium,
8c3483ce,42636,,Shafiq Ahmed,Pakistan,-7584.0,Right hand Bat,Right arm Medium,
390c914c,932763,,Shafiqul Islam,Bangladesh,10047.0,Right hand Bat,Left arm Medium,Bowler
98d7059f,1176738,,Shafiqullah Ghafari,Afghanistan,11603.0,Right hand Bat,Legbreak Googly,
ba4d600a,362603,,Shafiqullah Shafiq,Afghanistan,7158.0,Right hand Bat,,Wicketkeeper Batter
1b7664ab,56101,,Shafiuddin Ahmed,Bangladesh,1247.0,Right hand Bat,Right arm Fast medium,
1a8eebbe,288305,,Shafiul Islam,Bangladesh,7218.0,Right hand Bat,Right arm Fast medium,Bowler
6fb7e24b,522802,,Shafizan Bin Shahriman,Malaysia,934.0,,,
78555f5f,42637,,Shafqat Rana,Pakistan,-9641.0,Right hand Bat,Right arm Medium,
0f88e2dc,386983,,Shafraz Jaleel,Maldives,6448.0,Right hand Bat,,
fd498fd8,16159,,Shaftab Ahmad Khalid,England,4661.0,Right hand Bat,Right arm Offbreak,
5e0bb751,1270825,,Shagharai Sefat,Belgium,9495.0,Right hand Bat,Right arm Medium,
6ec13131,1348998,Shah Abrar Hussain,Shah Abrar Hussain,Cambodia,6152.0,Right-hand bat,Right-arm offbreak,
585d5cec,31830,,Shah Nyalchand,India,-18372.0,Left hand Bat,Left arm Medium,
cdd9fa95,1090597,,Shahab Alam,Nepal,,Right hand Bat,Slow Left arm Orthodox,Bowler
69e23303,989935,Shahadat Hossain,Shahadat Hossain Dipu,Bangladesh,11722.0,Right-hand bat,Right-arm offbreak,
78209d38,627049,,Shahanaz Parvin,Bangladesh,7896.0,Right hand Bat,Right arm Offbreak,
f9e6e7ef,1159711,,Shahbaz Ahmed,India,9110.0,Left hand Bat,Slow Left arm Orthodox,Allrounder
23eedcd3,1143532,,Shahbaz Badar,Bahrain,7927.0,Right hand Bat,,Top order Batter
aeb0209c,43060,,Shahbaz Bashir,Netherlands,5108.0,Right hand Bat,Right arm Fast medium,
9d80c5e1,31872,,Shahbaz Nadeem,India,7163.0,Right hand Bat,Slow Left arm Orthodox,Bowler
b1a281cd,749503,,Shahbaz Rasheed,Saudi Arabia,5122.0,Right hand Bat,Right arm Offbreak,
23c9372d,296165,,Shaheed Dhanani,Tanzania,6253.0,Right hand Bat,Right arm Offbreak,Opening Batter
39ef812b,23879,,Shaheed Keshvani,Canada,5256.0,Right hand Bat,Right arm Offbreak,Middle order Batter
45a7e761,1072470,,Shaheen Shah Afridi,Pakistan,11053.0,Left hand Bat,Left arm Fast,Bowler
b6bad765,520127,,Shaheryar Butt,Belgium,4396.0,Right hand Bat,Right arm Offbreak,Allrounder
5b2acc3f,1380679,,Shahid Afridi,Germany,10961.0,Right hand Bat,Right arm Medium,
3fb56752,1120355,,Shahid Ahmadzai,Canada,6893.0,Left hand Bat,Slow Left arm Orthodox,
f2c2032b,351945,,Shahid Ahmed,Norway,1861.0,Left hand Bat,Right arm Offbreak,
97b8d15e,1460540,Shahid Bhutta,Shahid Iqbal Bhutta,United Arab Emirates,9099.0,Right-hand bat,Right-arm medium-fast,
27dffd13,42643,,Shahid Israr,Pakistan,-7246.0,Right hand Bat,,
cfa79ab1,42644,,Shahid Mahboob,Pakistan,-2686.0,Right hand Bat,Right arm Fast medium,
37753749,1143531,,Shahid Mahmood,Bahrain,7197.0,Right hand Bat,Right arm Medium,
cf5253d1,42645,,Shahid Mahmood,Pakistan,-11248.0,Left hand Bat,Left arm Medium,
b30c743f,520132,,Shahid Muhammad,Belgium,1463.0,Right hand Bat,Right arm Medium,
dea2b0ae,515188,,Shahid Mustafa,Sweden,5724.0,,,
53fa8a73,42646,,Shahid Nazir,Pakistan,2894.0,Right hand Bat,Right arm Fast medium,Bowler
e5038867,42647,,Shahid Saeed,Pakistan,-1456.0,Right hand Bat,Right arm Medium,
2cc08c3c,919489,,Shahid Wasif,Hong Kong,9996.0,Right hand Bat,Right arm Offbreak,Middle order Batter
7298fa49,42884,,Shahid Yousaf,Pakistan,6009.0,Right hand Bat,Right arm Medium fast,Batter
5bb73a3c,1158395,,Shahida Hussein,Malawi,10523.0,Right hand Bat,Right arm Medium,
82b90140,633366,,Shahidullah Kamal,Afghanistan,10628.0,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder
46821fbd,1046601,,Shahil Momin,Austria,7694.0,Left hand Bat,Slow Left arm Orthodox,
7ccbb09f,1203995,,Shahnawaz Dahani,Pakistan,10443.0,Right hand Bat,Right arm Fast medium,Bowler
faa8843f,1213646,,Shahreen Nawab Nawab Khan Bahadur,Qatar,8094.0,Right hand Bat,Right arm Medium fast,
b9c225c2,56153,,Shahriar Nafees Ahmed,Bangladesh,5599.0,Left hand Bat,,Top order Batter
a80cc0cc,633697,,Shahrukh Quddus,Kuwait,9841.0,Right hand Bat,Right arm Medium,
2b8718c8,402144,,Shahrulnizam Yusof Mohammed,Malaysia,7350.0,Left hand Bat,Slow Left arm Orthodox,
d9f5e2d5,299814,,Shahzad Afzul Khan,Canada,4068.0,Right hand Bat,Right arm Fast medium,Batter
a9af6fea,380664,,Shahzad Mahmood,Eswatini,3652.0,,,
93535719,1101874,,Shahzad Umran,Norway,,,,
befef38f,1418072,Shahzaib,Shahzaib,Saudi Arabia,8485.0,Right-hand bat,Right-arm medium,
fbb6d1a7,1397995,Shahzaib Jamil,Shahzaib Jamil Ahmed,Qatar,10489.0,Right-hand bat,,
43f3c050,1046653,,Shahzeb Choudhry,Sweden,4727.0,,,
eaa3b1b2,1101868,,Shahzeb Mohammed,France,,,,
771370b0,1325762,,Shai Carrington,West Indies,11183.0,Right hand Bat,,Wicketkeeper
1fc6ef83,581379,,Shai Diego Hope,West Indies,8714.0,Right hand Bat,,Wicketkeeper Batter
